age,job,marital,education,default,housing,loan,month,day_of_week,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,subscribe
55,admin.,married,high.school,no,no,yes,may,wed,1.1,93.994,-36.4,4.859,no
42,blue-collar,married,basic.4y,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
40,services,single,high.school,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
49,admin.,divorced,basic.9y,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
54,blue-collar,married,basic.9y,unknown,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
49,blue-collar,married,basic.6y,unknown,yes,yes,may,wed,1.1,93.994,-36.4,4.859,no
37,services,married,high.school,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
54,blue-collar,married,basic.9y,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
33,blue-collar,married,high.school,no,no,no,may,wed,1.1,93.994,-36.4,4.859,yes
49,blue-collar,married,basic.9y,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
36,blue-collar,married,basic.6y,unknown,no,no,may,wed,1.1,93.994,-36.4,4.859,no
48,entrepreneur,married,university.degree,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
35,student,married,university.degree,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,yes
42,blue-collar,divorced,basic.6y,unknown,no,no,may,wed,1.1,93.994,-36.4,4.859,no
35,technician,divorced,professional.course,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
51,unemployed,married,professional.course,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
48,retired,married,basic.9y,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
50,admin.,divorced,basic.9y,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
35,admin.,married,high.school,unknown,unknown,unknown,may,wed,1.1,93.994,-36.4,4.859,no
45,services,married,high.school,unknown,no,no,may,wed,1.1,93.994,-36.4,4.859,no
46,management,divorced,university.degree,no,unknown,unknown,may,wed,1.1,93.994,-36.4,4.859,no
29,services,married,high.school,unknown,unknown,unknown,may,wed,1.1,93.994,-36.4,4.859,no
39,management,married,university.degree,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
34,entrepreneur,married,basic.4y,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
37,admin.,married,high.school,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
26,services,single,high.school,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
52,blue-collar,married,basic.9y,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
42,admin.,married,basic.9y,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
44,blue-collar,divorced,basic.4y,unknown,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
55,blue-collar,married,basic.4y,unknown,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
41,technician,married,basic.9y,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
53,services,married,high.school,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
39,admin.,married,basic.4y,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
40,technician,married,professional.course,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
42,services,married,professional.course,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
29,services,divorced,high.school,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
30,blue-collar,divorced,basic.9y,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
41,housemaid,married,basic.6y,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
30,blue-collar,divorced,basic.9y,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
52,blue-collar,married,basic.9y,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
41,housemaid,married,basic.6y,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
34,technician,divorced,professional.course,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
40,admin.,single,high.school,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
34,blue-collar,married,basic.9y,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
42,blue-collar,married,basic.6y,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
35,blue-collar,married,basic.9y,no,no,yes,may,wed,1.1,93.994,-36.4,4.859,no
28,entrepreneur,married,university.degree,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
29,services,divorced,high.school,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
50,housemaid,divorced,basic.4y,unknown,no,no,may,wed,1.1,93.994,-36.4,4.859,no
56,unemployed,divorced,high.school,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
48,admin.,divorced,high.school,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
29,admin.,single,university.degree,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
42,blue-collar,married,basic.6y,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
51,management,married,basic.4y,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
29,technician,single,professional.course,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
41,admin.,single,university.degree,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
28,services,single,high.school,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
34,management,married,university.degree,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
31,admin.,married,university.degree,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
47,blue-collar,married,basic.9y,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
40,blue-collar,married,basic.4y,unknown,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
31,blue-collar,married,basic.9y,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
39,unemployed,married,university.degree,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
52,blue-collar,married,basic.4y,unknown,yes,yes,may,wed,1.1,93.994,-36.4,4.859,no
50,technician,married,professional.course,unknown,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
36,blue-collar,married,basic.6y,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
56,blue-collar,married,basic.9y,unknown,no,no,may,wed,1.1,93.994,-36.4,4.859,no
35,unknown,married,basic.9y,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
29,admin.,single,university.degree,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
29,blue-collar,married,professional.course,no,yes,yes,may,wed,1.1,93.994,-36.4,4.859,no
34,blue-collar,single,basic.9y,no,no,yes,may,wed,1.1,93.994,-36.4,4.859,no
29,blue-collar,married,high.school,no,no,yes,may,wed,1.1,93.994,-36.4,4.859,no
50,admin.,married,high.school,unknown,no,no,may,wed,1.1,93.994,-36.4,4.859,no
39,blue-collar,married,basic.4y,unknown,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
29,blue-collar,married,professional.course,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
41,admin.,single,high.school,no,yes,yes,may,wed,1.1,93.994,-36.4,4.859,no
34,blue-collar,married,high.school,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
43,technician,divorced,professional.course,unknown,unknown,unknown,may,wed,1.1,93.994,-36.4,4.859,no
48,admin.,divorced,high.school,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
38,admin.,married,university.degree,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
32,admin.,single,high.school,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
35,admin.,married,high.school,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
39,blue-collar,married,basic.6y,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
47,blue-collar,married,basic.6y,no,no,yes,may,wed,1.1,93.994,-36.4,4.859,no
41,entrepreneur,married,basic.4y,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
41,management,married,unknown,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
40,blue-collar,married,high.school,no,no,no,may,wed,1.1,93.994,-36.4,4.859,yes
43,unknown,married,university.degree,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
35,services,married,high.school,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
49,services,married,high.school,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
40,services,married,high.school,unknown,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
24,student,single,high.school,unknown,no,no,may,wed,1.1,93.994,-36.4,4.859,no
49,blue-collar,married,basic.9y,unknown,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
41,management,married,university.degree,unknown,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
44,admin.,married,university.degree,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
28,services,divorced,high.school,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
41,blue-collar,married,basic.9y,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
35,technician,married,university.degree,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
35,blue-collar,single,basic.6y,unknown,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
32,blue-collar,married,basic.6y,unknown,yes,yes,may,wed,1.1,93.994,-36.4,4.859,no
45,admin.,married,university.degree,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
36,technician,married,professional.course,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
41,technician,married,basic.9y,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
40,admin.,single,high.school,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
41,admin.,single,university.degree,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
43,blue-collar,single,basic.4y,unknown,no,no,may,wed,1.1,93.994,-36.4,4.859,no
38,technician,married,professional.course,unknown,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
28,entrepreneur,married,basic.4y,unknown,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
36,services,single,unknown,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
28,entrepreneur,married,basic.4y,unknown,no,no,may,wed,1.1,93.994,-36.4,4.859,no
35,technician,married,professional.course,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
56,management,married,university.degree,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
25,blue-collar,single,basic.9y,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
59,blue-collar,married,basic.4y,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
28,entrepreneur,married,basic.4y,unknown,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
56,services,married,basic.9y,unknown,no,no,may,wed,1.1,93.994,-36.4,4.859,no
33,admin.,single,university.degree,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
36,admin.,divorced,high.school,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
41,technician,married,basic.9y,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
35,unknown,married,basic.9y,no,no,yes,may,wed,1.1,93.994,-36.4,4.859,no
24,services,single,high.school,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
35,self-employed,single,basic.6y,unknown,no,yes,may,wed,1.1,93.994,-36.4,4.859,no
32,technician,divorced,professional.course,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
29,technician,married,professional.course,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
31,blue-collar,married,basic.6y,unknown,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
33,blue-collar,married,basic.6y,unknown,no,no,may,wed,1.1,93.994,-36.4,4.859,no
33,management,married,high.school,unknown,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
42,admin.,married,professional.course,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
34,services,married,high.school,unknown,no,no,may,wed,1.1,93.994,-36.4,4.859,no
29,technician,married,professional.course,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
38,blue-collar,married,basic.9y,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
45,blue-collar,married,basic.9y,unknown,no,no,may,wed,1.1,93.994,-36.4,4.859,no
33,admin.,married,university.degree,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
42,blue-collar,married,basic.9y,unknown,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
36,services,married,basic.6y,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
45,blue-collar,married,basic.4y,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
32,services,single,high.school,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
37,admin.,married,university.degree,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
40,blue-collar,married,basic.6y,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,yes
26,blue-collar,married,basic.6y,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
35,management,married,university.degree,no,yes,yes,may,wed,1.1,93.994,-36.4,4.859,no
35,management,married,university.degree,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
30,services,married,high.school,unknown,no,no,may,wed,1.1,93.994,-36.4,4.859,no
36,management,married,university.degree,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
36,management,married,university.degree,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
40,blue-collar,married,unknown,unknown,no,no,may,wed,1.1,93.994,-36.4,4.859,no
26,student,single,university.degree,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
54,housemaid,divorced,basic.4y,unknown,no,no,may,wed,1.1,93.994,-36.4,4.859,no
51,technician,married,professional.course,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
45,blue-collar,single,basic.9y,no,yes,yes,may,wed,1.1,93.994,-36.4,4.859,no
36,blue-collar,married,basic.9y,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
58,admin.,divorced,university.degree,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
33,entrepreneur,married,high.school,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
50,housemaid,married,basic.9y,unknown,no,no,may,wed,1.1,93.994,-36.4,4.859,no
33,blue-collar,married,basic.4y,no,yes,yes,may,wed,1.1,93.994,-36.4,4.859,no
31,services,married,high.school,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
34,admin.,single,high.school,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
34,unemployed,single,university.degree,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
30,admin.,married,high.school,unknown,no,no,may,wed,1.1,93.994,-36.4,4.859,no
27,student,single,university.degree,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
30,services,married,high.school,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
23,services,single,high.school,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
33,admin.,married,high.school,no,yes,yes,may,wed,1.1,93.994,-36.4,4.859,no
23,services,single,high.school,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
36,blue-collar,married,basic.9y,no,yes,yes,may,wed,1.1,93.994,-36.4,4.859,no
42,admin.,divorced,university.degree,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
36,blue-collar,married,basic.9y,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
60,housemaid,married,high.school,no,unknown,unknown,may,wed,1.1,93.994,-36.4,4.859,no
26,entrepreneur,single,high.school,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
45,blue-collar,divorced,basic.4y,unknown,no,no,may,wed,1.1,93.994,-36.4,4.859,no
32,admin.,married,university.degree,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
37,services,married,high.school,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
40,blue-collar,married,basic.4y,unknown,no,no,may,wed,1.1,93.994,-36.4,4.859,no
36,admin.,single,university.degree,no,yes,yes,may,wed,1.1,93.994,-36.4,4.859,no
35,entrepreneur,married,basic.9y,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
45,self-employed,single,professional.course,unknown,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
48,admin.,married,university.degree,unknown,no,no,may,wed,1.1,93.994,-36.4,4.859,no
36,entrepreneur,married,basic.9y,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
37,technician,divorced,high.school,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
36,blue-collar,married,basic.9y,unknown,no,no,may,wed,1.1,93.994,-36.4,4.859,no
56,blue-collar,divorced,basic.9y,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
28,blue-collar,single,basic.9y,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
43,blue-collar,married,basic.9y,no,no,yes,may,wed,1.1,93.994,-36.4,4.859,no
30,technician,married,professional.course,unknown,no,no,may,wed,1.1,93.994,-36.4,4.859,no
33,blue-collar,single,basic.9y,unknown,no,no,may,wed,1.1,93.994,-36.4,4.859,no
30,technician,single,professional.course,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
33,technician,divorced,professional.course,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
42,technician,married,professional.course,unknown,no,no,may,wed,1.1,93.994,-36.4,4.859,no
30,blue-collar,married,basic.9y,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
33,blue-collar,married,high.school,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
39,admin.,married,high.school,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
37,blue-collar,married,basic.9y,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
41,self-employed,married,basic.9y,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
53,self-employed,married,university.degree,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
31,admin.,single,university.degree,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
47,technician,married,professional.course,unknown,no,no,may,wed,1.1,93.994,-36.4,4.859,no
46,blue-collar,married,basic.4y,unknown,no,no,may,wed,1.1,93.994,-36.4,4.859,no
52,admin.,single,basic.9y,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
28,technician,single,basic.9y,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
60,blue-collar,married,basic.9y,unknown,no,no,may,wed,1.1,93.994,-36.4,4.859,no
50,admin.,married,high.school,no,no,yes,may,wed,1.1,93.994,-36.4,4.859,no
31,technician,married,university.degree,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
39,blue-collar,married,basic.9y,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
27,blue-collar,single,basic.6y,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
33,blue-collar,married,basic.9y,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
47,services,divorced,high.school,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
39,admin.,married,high.school,unknown,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
37,services,married,high.school,unknown,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
32,services,married,high.school,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
37,blue-collar,married,basic.4y,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
31,blue-collar,married,basic.9y,no,yes,yes,may,wed,1.1,93.994,-36.4,4.859,no
32,blue-collar,married,basic.9y,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
59,retired,married,professional.course,unknown,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
48,technician,married,university.degree,unknown,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
48,services,married,high.school,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
32,technician,married,professional.course,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
32,blue-collar,single,basic.9y,unknown,no,no,may,wed,1.1,93.994,-36.4,4.859,no
38,blue-collar,married,professional.course,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
34,entrepreneur,married,high.school,unknown,no,no,may,wed,1.1,93.994,-36.4,4.859,no
44,blue-collar,married,basic.9y,unknown,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
54,services,divorced,high.school,unknown,no,no,may,wed,1.1,93.994,-36.4,4.859,no
39,services,married,high.school,no,yes,yes,may,wed,1.1,93.994,-36.4,4.859,no
32,admin.,single,university.degree,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
43,services,single,high.school,unknown,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
30,technician,married,professional.course,no,unknown,unknown,may,wed,1.1,93.994,-36.4,4.859,no
26,unemployed,single,basic.9y,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
38,admin.,single,university.degree,no,yes,yes,may,wed,1.1,93.994,-36.4,4.859,no
35,technician,married,professional.course,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
33,self-employed,married,basic.9y,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
36,technician,married,professional.course,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
44,blue-collar,married,basic.4y,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
35,technician,married,professional.course,no,yes,yes,may,wed,1.1,93.994,-36.4,4.859,no
42,blue-collar,married,basic.4y,no,yes,yes,may,wed,1.1,93.994,-36.4,4.859,no
35,technician,married,professional.course,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
54,self-employed,married,professional.course,unknown,no,no,may,wed,1.1,93.994,-36.4,4.859,no
36,blue-collar,married,basic.9y,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
26,student,single,high.school,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
27,blue-collar,married,basic.9y,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
44,blue-collar,divorced,basic.6y,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
28,services,married,unknown,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
53,retired,divorced,high.school,no,unknown,unknown,may,wed,1.1,93.994,-36.4,4.859,no
46,blue-collar,married,basic.9y,unknown,no,no,may,wed,1.1,93.994,-36.4,4.859,no
49,blue-collar,married,basic.4y,unknown,no,no,may,wed,1.1,93.994,-36.4,4.859,no
33,admin.,married,university.degree,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
30,student,single,unknown,unknown,no,no,may,wed,1.1,93.994,-36.4,4.859,no
29,admin.,single,high.school,no,yes,yes,may,wed,1.1,93.994,-36.4,4.859,no
51,self-employed,married,basic.4y,unknown,no,yes,may,wed,1.1,93.994,-36.4,4.859,no
55,admin.,married,high.school,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
41,admin.,single,high.school,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
39,blue-collar,divorced,basic.9y,no,yes,no,may,wed,1.1,93.994,-36.4,4.859,no
49,management,married,university.degree,no,no,no,may,wed,1.1,93.994,-36.4,4.859,no
